2020-01-06	US_UT	,3.04,5.64,3.08,0.12,0.43,1.85,0.15,0.24
2020-01-06	US_VA	,4.41,9.34,4.79,0.22,0.73,2.56,0.21,0.4
2020-01-06	US_VT	,4.32,8.41,4.15,,0.65,2.16,,
2020-01-06	US_WA	,5.47,9.78,5.46,0.26,0.82,2.8,0.22,0.4
2020-01-06	US_WI	,4.11,8.53,4.44,0.21,0.73,2.42,0.2,0.35
2020-01-06	US_WV	,4.49,9.3,5.19,0.24,0.98,2.49,0.2,0.55
2020-01-06	US_WY	,3.99,6.9,4.81,,0.61,2.74,,0.65
2020-01-07	US_AK	,5.55,8.88,4.84,,,2.38,,
2020-01-07	US_AL	,4.11,8.57,5.27,0.18,0.77,2.45,0.27,0.45
2020-01-07	US_AR	,3.96,7.92,4.52,0.19,0.67,2.06,0.23,0.37
2020-01-07	US_AZ	,5.11,10.46,4.79,0.26,0.83,2.88,0.27,0.36
2020-01-07	US_CA	,5.38,10.82,4.82,0.32,0.75,3.12,0.22,0.43
2020-01-07	US_CO	,4.26,8.56,4.29,0.19,0.6,2.52,0.21,0.35
2020-01-07	US_CT	,4.67,9.05,4.79,0.22,0.74,2.47,0.23,0.49
2020-01-07	US_DC	,3.85,8.28,3.74,,0.68,2.39,0.18,0.39
2020-01-07	US_DE	,3.9,7.91,4.16,0.37,0.59,2.11,,0.37
2020-01-07	US_FL	,4.2,8.79,4.66,0.24,0.77,2.42,0.23,0.37
2020-01-07	US_GA	,4.16,8.65,4.81,0.21,0.7,2.42,0.24,0.4
2020-01-07	US_HI	,5.45,9.31,5.34,0.27,0.91,2.49,0.28,0.54
2020-01-07	US_IA	,5.06,9.68,5.15,0.23,0.78,2.76,0.26,0.38
2020-01-07	US_ID	,5.16,9.34,5.26,0.21,0.7,2.96,0.27,0.4
